POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3068,3,28,0,666,0,0,0,0,0,0,0,0,0,4,67,75,0,0,0,0,0,0,0,0,0,3,0,11,860,127,8,387,43,184,15,145,19,422,69,2265
POA3070,4,4,0,626,7,0,4,0,9,0,0,0,0,3,75,92,0,0,0,0,0,0,0,0,0,7,8,13,951,131,15,437,66,198,27,153,23,516,88,2602
POA3071,0,4,0,355,4,0,0,0,0,3,3,0,5,0,43,54,0,0,0,0,0,0,0,0,0,4,6,11,672,121,14,333,44,150,34,118,21,376,54,1941
POA3072,0,8,0,437,0,0,0,0,6,0,0,0,0,6,78,107,4,0,5,0,3,3,0,3,0,11,16,43,1078,181,19,572,91,288,50,181,28,759,109,3350
POA3073,0,11,0,376,5,0,0,0,0,8,0,3,3,11,128,160,4,0,0,0,0,0,0,0,0,42,57,99,1306,254,29,814,103,440,54,271,67,1502,223,5059
POA3074,0,5,5,49,0,5,0,0,0,0,0,0,0,4,39,52,5,0,0,0,0,3,0,5,0,22,31,62,231,73,12,185,21,199,17,128,22,990,94,1975
POA3075,0,4,0,57,0,0,0,0,0,0,0,4,0,7,51,67,0,0,0,0,0,0,0,0,0,25,17,49,268,79,9,201,26,173,9,130,20,988,79,1984
POA3076,0,4,0,81,0,0,0,0,0,3,0,0,0,7,50,69,0,0,0,5,0,0,0,0,0,20,18,41,492,101,21,329,46,296,25,183,33,771,85,2376
POA3078,0,11,0,269,0,0,0,0,0,0,0,0,0,7,32,44,0,0,3,0,0,0,0,0,0,0,4,8,391,69,10,192,19,96,13,93,17,277,42,1225
POA3079,3,36,0,389,0,0,0,0,0,5,0,0,0,0,44,52,6,0,0,0,0,0,0,0,0,11,8,28,483,105,11,226,31,172,11,161,18,518,61,1803
POA3081,0,0,0,148,0,0,0,0,0,4,0,0,3,3,39,52,0,0,0,0,0,0,0,0,0,5,7,17,427,56,11,212,33,108,23,66,18,235,59,1240
POA3082,0,0,0,102,0,0,0,3,0,4,0,3,0,6,50,77,4,0,4,0,4,0,0,0,0,8,22,42,465,107,18,383,57,294,43,215,35,984,92,2693
POA3083,3,0,0,175,0,0,0,4,0,5,0,0,0,11,64,91,0,0,0,3,0,5,0,0,0,24,27,58,535,137,16,327,45,327,31,225,44,1181,105,2965
POA3084,0,40,0,396,3,0,0,4,0,0,0,0,6,14,63,91,0,0,0,0,0,0,0,0,0,23,15,46,573,119,19,327,58,224,19,212,36,1036,92,2727
POA3085,0,3,0,177,3,0,0,4,0,0,0,0,0,3,30,44,0,0,0,0,0,0,0,0,0,6,8,16,335,49,7,154,26,111,3,78,16,488,46,1299
POA3087,0,0,0,103,0,0,0,0,0,0,0,4,0,0,17,28,0,0,0,4,0,0,0,0,0,14,4,19,243,32,9,123,16,84,6,52,9,352,26,947
POA3088,0,11,0,290,4,0,0,0,0,0,0,0,0,7,55,74,0,0,4,3,0,0,0,6,0,12,19,47,612,112,13,336,57,207,35,211,29,1103,92,2799
POA3089,0,6,0,139,4,0,0,0,0,0,0,3,0,0,23,34,0,0,0,0,0,0,0,0,0,0,3,10,263,51,6,169,29,102,12,92,23,343,31,1123
POA3090,0,3,0,28,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,32,4,23,3,15,5,71,6,191
POA3091,0,5,0,24,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,6,29,12,4,14,0,21,5,16,0,60,8,164
POA3093,0,0,0,69,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,3,0,7,74,23,0,58,10,41,4,47,5,172,15,451
POA3094,0,3,0,98,0,0,0,0,0,0,0,4,0,0,27,34,3,0,0,0,0,0,0,0,0,6,5,11,201,42,4,142,18,76,6,82,14,381,35,1003
POA3095,0,31,0,412,0,0,0,3,0,0,0,0,4,4,55,76,0,0,0,3,0,4,0,4,0,9,8,34,447,148,21,396,50,270,24,286,44,1046,69,2814
POA3096,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,34,5,4,24,6,19,5,13,0,67,3,175
POA3097,0,4,0,29,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,3,24,3,3,23,3,23,5,13,3,64,6,167
POA3099,0,6,0,60,0,0,0,0,0,5,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,3,0,4,76,37,0,92,4,63,13,61,4,165,15,523
POA3101,9,94,0,629,0,5,0,0,0,0,0,0,0,9,71,86,0,0,0,0,0,0,0,0,0,9,10,24,570,163,13,345,33,187,24,209,19,739,86,2389
POA3102,0,8,0,101,0,0,0,0,0,5,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,6,0,7,121,19,4,70,10,50,4,51,5,216,16,565
POA3103,0,48,0,246,0,0,0,0,0,0,0,0,0,6,39,48,0,0,0,0,0,0,0,0,0,5,3,10,206,92,10,161,21,126,10,135,18,653,46,1476
POA3104,0,42,0,275,0,0,0,0,0,0,0,0,0,7,49,55,0,0,0,0,0,0,0,0,0,5,5,21,210,79,3,176,17,150,16,156,20,739,61,1638
POA3105,0,9,0,129,0,0,0,0,0,0,0,0,0,5,37,46,0,0,0,0,0,0,0,0,0,18,8,25,176,52,8,116,16,84,8,78,10,614,57,1235
POA3106,0,49,3,261,0,0,0,0,0,0,0,4,0,3,38,50,0,4,0,0,0,0,0,0,0,17,3,29,212,105,13,207,16,159,16,181,28,848,52,1831
POA3107,0,10,0,154,0,0,0,0,0,3,0,0,0,4,32,39,0,4,0,0,0,0,0,0,0,16,5,23,209,72,8,128,16,108,10,100,14,730,50,1455
POA3108,4,38,0,287,0,0,0,4,0,0,3,3,0,5,81,102,0,0,0,0,0,4,0,0,0,25,27,50,506,158,16,305,50,227,30,181,40,1322,122,2962
POA3109,0,16,0,257,0,0,0,0,0,0,0,4,0,10,72,88,5,0,0,3,4,0,0,0,0,21,18,47,431,137,15,287,36,277,19,244,29,1433,107,3008
POA3111,0,18,0,177,0,0,0,0,0,0,0,0,0,3,38,41,0,0,0,0,0,0,0,0,0,13,10,19,185,51,4,140,17,105,10,106,18,548,48,1242
POA3113,0,11,0,158,0,0,0,0,0,0,0,0,0,0,28,28,5,0,0,0,0,0,0,0,0,5,0,6,140,42,0,93,13,77,11,84,13,300,29,796
POA3114,0,12,0,80,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,5,34,16,3,46,3,44,0,39,4,153,16,356
POA3115,0,7,0,73,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,3,3,5,57,34,0,68,3,41,6,48,15,145,7,421
POA3116,0,7,0,93,0,0,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,6,3,21,217,49,8,197,16,109,17,82,24,449,45,1211
POA3121,0,27,0,1326,6,3,3,3,3,0,0,0,0,4,86,102,3,0,0,0,0,0,0,0,0,5,11,20,2003,169,21,609,89,329,37,188,26,485,104,4064
POA3122,4,74,0,678,5,0,0,0,0,4,0,0,0,4,55,74,0,3,0,0,0,0,0,0,0,7,9,16,837,141,17,406,60,252,30,172,24,513,69,2526
POA3123,3,26,0,435,4,0,0,0,0,0,0,0,0,6,51,59,0,0,0,3,0,0,0,5,0,3,4,14,549,85,9,264,25,168,16,119,21,365,62,1685
POA3124,3,70,0,508,0,0,3,0,0,0,0,0,5,4,59,71,0,0,0,3,0,0,0,0,0,10,3,19,442,139,10,247,27,202,13,199,30,813,67,2194
POA3125,0,3,0,156,3,0,0,0,0,0,0,0,0,0,40,49,0,0,0,0,0,0,0,0,0,0,3,12,275,69,10,152,22,135,10,101,25,462,46,1310
POA3126,0,50,0,226,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,3,5,13,128,50,5,86,11,82,8,84,6,343,34,828
POA3127,0,33,0,381,0,0,0,0,5,0,0,4,0,3,37,50,0,0,3,0,0,0,0,0,0,12,0,16,422,96,11,225,27,182,15,174,22,665,42,1879
POA3128,0,13,0,194,0,4,0,0,0,0,0,0,0,8,74,89,0,0,0,0,0,5,0,0,0,17,19,39,423,194,11,349,45,241,30,184,30,747,107,2359
POA3129,0,10,0,174,4,0,0,0,5,0,0,0,0,3,39,51,3,0,0,0,0,0,0,0,0,10,5,14,325,78,4,189,31,125,13,159,26,619,48,1610
POA3130,0,20,0,373,0,0,0,0,0,5,0,0,0,7,61,78,0,0,0,0,0,0,0,0,0,13,14,37,580,143,16,369,38,290,31,247,26,1232,87,3065
POA3131,0,10,0,214,0,0,0,0,0,0,0,0,0,5,68,76,0,0,0,0,0,0,0,0,0,10,16,30,457,92,6,269,37,177,19,135,27,869,91,2171
POA3132,0,9,0,197,0,0,0,0,0,0,0,0,0,4,38,50,0,0,0,0,0,0,0,0,0,7,4,12,441,73,10,238,21,157,19,119,20,575,53,1733
POA3133,0,17,0,197,0,0,0,0,0,0,0,0,0,11,43,63,0,0,0,0,0,0,0,0,0,10,20,30,294,104,12,195,24,192,16,179,26,1171,73,2294
POA3134,0,17,0,388,3,0,0,3,0,5,0,0,0,16,84,109,5,0,0,0,0,0,0,0,0,15,14,41,829,192,18,475,65,304,28,243,30,1172,112,3470
POA3135,0,11,0,213,0,0,4,0,0,0,0,0,0,0,33,46,0,0,0,0,0,0,0,0,4,8,9,17,445,80,7,242,43,154,16,158,25,672,50,1890
POA3136,8,19,0,428,5,0,0,5,6,0,0,0,0,12,100,132,0,0,0,0,0,0,0,0,0,32,27,71,1102,198,27,645,87,391,31,360,58,1684,147,4728
POA3137,0,10,0,85,7,0,0,0,0,0,0,0,0,0,26,39,4,0,0,0,0,0,0,0,0,17,5,27,371,52,9,229,25,117,15,97,14,518,34,1485
POA3138,0,3,0,160,0,0,0,0,5,6,0,4,0,7,51,68,3,0,4,3,0,0,0,0,0,17,9,28,541,74,14,336,46,216,13,146,35,715,72,2200
POA3139,0,11,0,91,0,0,0,0,0,0,0,3,0,3,25,45,6,3,0,4,0,0,0,3,0,8,15,35,347,90,16,258,39,134,24,120,24,470,53,1570
POA3140,0,12,0,107,0,0,0,0,0,0,0,0,0,5,39,50,10,0,3,0,0,0,0,0,0,14,14,42,410,83,17,294,36,145,17,113,21,686,59,1883
POA3141,0,61,0,1152,4,0,0,5,4,0,0,0,0,0,121,146,0,0,0,4,0,0,0,0,0,13,4,31,1519,203,24,549,84,351,43,200,34,429,138,3578
POA3142,3,144,5,736,0,0,0,0,0,0,0,0,0,4,52,64,0,0,5,0,4,0,0,0,0,6,5,20,392,111,9,231,26,201,13,177,21,487,61,1740
POA3143,0,47,0,380,3,0,0,0,4,0,0,0,0,0,31,36,0,0,0,4,0,0,0,0,0,4,3,12,432,71,8,165,23,94,12,94,12,256,32,1194
POA3144,7,68,0,391,0,0,0,0,0,0,0,0,0,9,30,34,0,0,3,3,0,0,0,5,4,4,3,20,285,59,8,160,23,104,5,119,16,376,32,1191
POA3145,4,39,5,481,0,0,0,0,0,0,0,0,0,7,55,65,7,5,0,5,0,0,0,0,0,5,6,24,569,106,10,312,29,204,23,204,20,661,74,2216
POA3146,9,41,0,548,3,0,0,0,0,6,0,4,0,6,60,79,0,0,0,0,0,0,3,0,0,13,7,18,657,137,6,301,38,226,19,236,22,787,76,2504
POA3147,0,12,0,236,0,0,0,0,0,0,0,0,0,5,25,34,0,0,0,0,0,0,0,0,0,6,8,12,308,58,3,149,36,133,5,111,12,406,35,1254
POA3148,0,0,0,123,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,3,0,0,0,0,0,8,16,333,56,4,113,17,99,10,35,8,255,34,965
POA3149,0,36,3,349,0,0,0,0,0,3,0,0,0,16,90,113,0,4,0,0,0,0,0,3,0,22,11,39,510,147,15,328,49,250,17,235,39,1544,126,3257
POA3150,0,63,0,546,4,0,0,5,0,4,0,6,3,21,152,195,0,0,0,4,0,3,0,5,0,52,30,95,743,270,24,507,50,485,37,474,52,3297,215,6155
POA3151,0,9,0,70,0,0,4,0,0,0,0,0,0,3,28,36,0,0,0,0,0,0,0,0,0,13,3,17,169,62,6,108,8,81,13,79,7,561,46,1128
POA3152,0,8,0,250,0,3,0,0,6,4,0,0,0,10,80,98,0,0,0,6,0,0,0,5,0,18,13,42,552,158,23,394,44,340,26,297,48,1487,109,3463
POA3153,0,0,0,119,0,0,0,0,4,0,0,0,0,6,47,62,7,0,0,0,0,0,0,0,0,21,12,40,542,96,12,304,64,179,18,131,27,664,69,2097
POA3154,0,0,0,34,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,4,100,19,3,76,5,52,7,32,4,141,12,450
POA3155,0,0,0,153,0,0,4,3,3,3,5,0,0,0,57,76,4,0,0,5,0,0,0,0,0,24,16,56,624,126,10,362,45,227,26,153,27,799,78,2478
POA3156,0,12,0,305,3,0,3,5,6,3,0,3,0,8,83,114,4,0,0,3,0,0,0,0,3,12,15,37,832,156,20,556,79,364,37,268,47,1243,113,3712
POA3158,0,5,0,89,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,5,3,174,39,3,102,15,66,5,51,8,201,12,685
POA3159,0,4,0,28,5,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,54,10,5,40,8,31,4,21,0,78,11,254
POA3160,0,5,0,106,0,0,0,0,0,0,0,0,5,3,24,34,0,0,0,0,0,0,0,0,0,3,5,6,216,52,3,166,18,84,14,87,19,229,30,928
POA3161,3,58,0,471,0,0,0,0,0,6,0,9,0,3,61,75,0,0,0,0,3,3,3,5,0,13,7,38,473,144,11,305,38,199,20,205,22,453,69,1938
POA3162,0,30,0,352,0,0,3,5,0,0,0,0,0,9,42,55,0,0,0,0,0,3,0,0,0,9,14,37,421,115,11,245,27,165,25,185,20,592,56,1874
POA3163,0,13,0,581,5,0,0,0,0,3,0,6,0,7,109,129,9,0,0,0,0,0,3,0,0,8,27,45,1188,218,24,595,82,339,34,255,29,824,153,3746
POA3165,0,9,0,339,3,0,0,0,0,0,0,4,0,0,54,64,5,0,0,0,0,5,0,0,0,14,10,38,617,99,17,323,53,223,22,173,30,898,78,2524
POA3166,0,7,0,315,5,0,3,0,0,3,4,0,0,0,54,76,4,0,0,4,0,0,0,0,0,6,9,31,695,138,18,344,37,246,30,147,36,670,74,2436
POA3167,0,5,0,81,0,0,5,0,0,0,0,3,0,3,27,27,0,0,0,0,0,0,0,0,0,7,8,17,198,45,7,100,16,86,11,68,11,378,34,961
POA3168,0,0,0,102,0,0,0,0,0,0,0,0,5,3,34,51,0,0,0,0,0,0,0,0,0,9,7,17,411,131,16,289,26,212,26,142,31,418,56,1768
POA3169,0,5,0,88,0,0,5,0,0,3,0,0,0,5,33,46,0,0,8,0,0,0,0,0,0,15,20,42,363,85,8,258,27,182,21,120,19,780,67,1944
POA3170,0,3,0,148,0,0,0,0,0,3,0,0,0,9,49,69,0,0,0,0,0,0,0,0,0,13,14,32,337,80,11,201,27,168,6,130,21,853,69,1905
POA3171,0,0,0,54,0,0,3,0,0,0,0,0,0,10,50,67,0,0,5,0,0,0,0,0,0,9,23,30,304,112,14,177,20,189,13,138,21,688,95,1776
POA3172,0,4,0,91,0,4,0,0,0,0,0,3,0,3,31,54,0,5,0,3,0,0,0,0,0,16,19,42,314,88,9,208,28,188,15,160,21,868,63,1961
POA3173,0,0,0,127,0,0,0,0,3,0,0,3,0,12,39,58,4,0,0,0,0,0,3,0,0,12,19,37,476,89,10,267,35,239,17,147,32,884,70,2254
POA3174,0,3,0,88,3,0,3,0,0,0,0,4,8,7,110,140,0,0,3,0,0,4,0,0,0,16,33,58,598,186,38,431,51,347,34,208,51,1113,173,3219
POA3175,0,11,0,107,4,0,3,4,0,9,0,9,5,11,102,143,0,0,6,0,0,5,0,0,4,42,40,97,671,229,31,430,42,456,27,250,53,1614,184,3988
POA3177,0,0,0,12,0,0,0,0,0,0,0,0,0,3,20,28,0,0,0,0,0,0,0,0,0,7,16,21,117,45,4,85,14,105,12,52,17,275,44,775
POA3178,5,6,0,257,5,0,0,0,0,0,3,0,0,10,61,82,6,0,4,0,0,0,0,0,0,15,17,45,637,108,16,404,59,368,28,240,40,1226,85,3206
POA3179,0,0,0,31,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,3,6,11,101,22,6,79,9,42,5,32,6,205,15,532
POA3180,0,5,0,54,0,0,0,0,0,0,0,5,0,3,19,27,0,0,0,0,0,0,0,5,0,12,0,21,168,35,5,108,15,65,3,54,8,351,29,826
POA3181,4,9,0,750,4,0,0,0,0,0,0,0,0,0,60,70,6,0,0,0,0,0,0,0,0,0,4,14,1200,127,18,416,66,200,32,113,15,316,67,2574
POA3182,4,19,0,638,4,0,0,3,3,3,0,0,0,4,97,120,0,0,0,0,0,0,0,0,0,7,13,18,1178,216,29,551,81,284,43,175,21,270,117,2954
POA3183,0,15,0,458,5,0,5,0,0,4,0,3,0,0,44,59,0,0,0,0,0,0,0,0,0,4,8,19,765,147,17,380,41,169,30,113,18,212,60,1944
POA3184,0,21,5,481,6,0,0,0,0,0,0,0,0,0,54,61,4,0,0,0,0,0,0,0,0,5,8,12,681,110,19,301,59,144,23,104,9,218,65,1734
POA3185,4,11,0,331,0,0,0,0,0,0,0,4,0,0,43,55,0,0,0,0,0,0,0,0,0,7,0,12,486,88,9,231,34,118,18,111,22,284,52,1450
POA3186,11,160,0,866,3,0,0,0,0,0,0,0,0,8,87,105,0,3,0,5,0,0,0,0,3,18,7,42,472,160,11,268,27,272,31,288,36,986,97,2642
POA3187,0,27,0,329,0,0,0,0,6,0,0,3,3,3,39,46,0,0,0,0,0,3,0,8,0,9,3,26,260,73,5,177,25,143,14,158,28,551,45,1474
POA3188,0,31,0,408,0,0,0,0,0,0,0,0,0,5,49,60,0,0,0,5,0,0,0,0,0,4,8,15,412,69,6,251,19,170,9,144,19,577,63,1734
POA3189,0,0,0,83,0,0,0,0,0,0,0,0,0,0,26,27,3,0,0,0,0,0,0,0,0,5,4,12,163,27,5,84,10,55,0,34,4,171,27,590
POA3190,0,7,0,207,6,0,0,0,0,0,0,0,0,0,24,31,0,0,0,0,0,0,0,0,0,3,6,12,394,51,4,182,25,109,11,71,12,299,26,1187
POA3191,0,18,0,253,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0,0,0,0,0,0,0,6,3,15,256,69,10,152,18,105,6,109,7,436,39,1211
POA3192,3,8,0,298,9,0,0,0,0,0,0,0,0,8,52,71,4,0,0,0,0,0,0,0,0,14,19,40,610,107,17,326,43,186,17,163,24,744,78,2314
POA3193,5,51,0,479,0,0,0,4,0,0,0,0,3,12,55,77,0,0,0,0,0,0,0,4,0,13,15,36,361,103,12,248,18,192,22,254,25,1034,70,2349
POA3194,0,8,0,206,0,0,0,0,0,0,0,0,0,7,51,59,0,0,0,0,0,0,0,0,0,3,3,15,422,63,5,194,22,116,13,97,16,487,58,1503
POA3195,6,10,0,483,7,0,0,4,0,0,4,0,0,9,61,79,3,0,0,0,0,0,0,0,0,22,10,41,832,138,17,452,48,332,29,253,46,1127,86,3366
POA3196,0,10,0,319,3,0,0,0,3,0,0,3,0,3,54,68,3,0,0,0,0,0,0,0,0,15,27,48,786,110,20,400,72,251,37,168,27,815,87,2771
POA3197,3,3,0,160,4,0,0,0,0,4,0,0,0,0,25,38,0,0,0,4,0,0,0,0,0,8,6,19,310,61,6,197,24,133,14,94,18,440,45,1347
POA3198,0,0,0,139,0,0,0,0,0,0,0,3,3,5,37,51,0,0,0,0,0,0,0,0,0,8,11,32,474,58,16,229,38,132,18,98,20,508,63,1651
POA3199,3,22,0,386,4,0,0,4,10,4,4,0,0,17,119,157,0,4,4,4,5,3,0,5,0,33,34,95,1146,258,33,805,122,494,58,394,78,1977,174,5536
POA3200,0,3,0,10,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,3,102,19,3,53,9,48,3,27,5,115,14,391
POA3201,0,0,0,86,3,0,0,0,0,0,0,3,0,3,46,56,0,0,6,0,0,4,0,0,0,17,13,36,606,100,14,310,59,214,16,104,25,448,71,1967
POA3202,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,53,11,0,34,9,15,0,19,0,68,3,213
POA3204,0,22,0,470,4,0,0,0,0,0,0,0,0,11,63,78,0,0,0,0,0,0,0,0,0,6,10,23,842,149,18,393,48,239,29,226,39,815,83,2876
POA3205,5,16,0,488,0,0,0,0,0,0,0,0,0,0,48,55,0,0,0,0,0,0,0,0,0,3,8,8,643,69,11,231,24,131,14,78,25,268,58,1547
POA3206,0,40,0,393,0,0,0,0,0,4,0,0,0,8,37,50,0,0,0,0,0,0,0,0,0,5,5,9,284,57,3,137,26,119,5,98,18,358,41,1137
POA3207,5,25,0,753,3,0,0,0,3,3,0,0,0,7,82,102,0,0,0,0,0,0,0,0,0,5,9,18,811,102,14,324,54,224,21,123,23,460,105,2251
POA3211,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,13,5,15,3,12,0,40,5,121
POA3212,4,3,0,143,0,0,0,0,4,4,0,0,0,10,55,68,3,0,0,0,0,0,0,0,0,15,10,29,420,49,8,290,41,175,20,109,30,623,71,1837
POA3213,0,3,0,32,0,0,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,3,8,13,80,21,4,67,14,52,3,40,8,157,18,458
POA3214,0,3,0,33,3,0,0,3,0,3,0,4,4,9,52,75,0,0,0,0,3,0,0,0,0,31,24,63,280,85,15,246,38,204,29,155,39,708,95,1889
POA3215,0,4,0,153,0,0,3,8,0,0,0,0,0,10,56,79,0,0,0,0,0,0,0,0,3,6,23,37,491,93,13,342,38,190,25,168,24,924,98,2407
POA3216,5,28,0,492,6,0,0,4,0,0,0,5,3,24,146,198,0,0,3,5,0,0,0,0,0,59,27,95,1099,316,40,951,111,476,47,486,76,2451,201,6259
POA3217,0,7,0,138,0,0,0,0,0,0,0,0,0,0,49,56,0,0,6,0,0,0,0,0,0,0,8,11,664,118,19,399,53,131,25,80,15,360,61,1916
POA3218,0,11,0,208,0,0,0,0,0,0,0,0,0,0,38,46,0,0,0,4,0,0,0,0,0,4,8,16,421,81,10,253,38,137,13,110,20,399,41,1528
POA3219,0,8,0,98,0,0,3,0,0,7,0,0,0,10,52,69,0,0,0,0,0,0,0,5,0,26,12,43,422,119,13,320,44,162,22,168,37,801,76,2188
POA3220,0,30,0,289,0,0,0,0,0,0,0,4,0,0,51,57,0,0,0,0,0,3,0,0,0,10,0,22,366,118,7,315,33,172,23,159,27,619,63,1896
POA3221,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,16,0,11,0,10,0,26,7,89
POA3222,0,13,0,129,0,0,0,3,3,0,0,0,0,12,74,92,0,0,4,3,0,0,0,0,0,21,13,43,302,122,13,293,46,190,13,214,30,1151,95,2476
POA3223,4,10,0,95,3,0,0,0,0,4,0,0,0,4,56,72,0,0,0,0,0,0,0,0,0,20,14,36,152,80,21,158,16,125,15,151,37,900,86,1750
POA3224,0,3,0,80,0,0,0,0,0,0,0,3,0,6,44,56,0,0,0,0,0,0,0,0,0,17,8,29,268,83,3,230,38,122,19,129,30,871,58,1851
POA3225,0,31,0,104,0,0,0,0,0,0,0,0,0,3,33,35,0,0,0,0,0,0,0,3,0,8,0,16,78,60,6,70,0,51,9,105,8,547,40,972
POA3226,0,22,0,232,0,0,0,0,0,5,0,0,0,5,61,82,0,0,3,0,0,0,0,0,0,19,7,35,282,124,19,289,48,134,26,187,41,961,79,2186
POA3227,0,25,0,130,0,0,0,0,0,0,0,0,0,3,23,29,0,0,0,0,0,0,0,0,0,3,0,9,67,46,0,77,15,42,7,74,13,306,32,687
POA3228,4,32,5,359,5,0,0,0,0,0,3,0,0,0,67,83,3,0,0,4,0,0,0,0,0,20,9,37,498,140,17,317,45,184,30,205,36,976,86,2523
POA3230,0,8,0,70,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,7,0,9,61,40,0,58,8,30,4,54,10,208,19,494
POA3231,0,9,0,48,0,0,0,0,0,0,0,0,0,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,30,0,15,0,25,3,109,14,259
POA3232,0,7,0,30,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,11,15,5,19,5,12,8,13,4,78,7,166
POA3233,0,4,0,24,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,4,3,4,30,39,7,38,9,27,8,28,12,132,14,333
POA3234,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,3,0,9,0,32
POA3235,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,16,0,0,0,12,0,16,0,72
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,5,3,3,0,10,0,32
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,8,0,0,0,9,4,37
POA3238,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,9,4,0,0,0,0,4,0,39
POA3239,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,7,0,7,0,6,3,17,4,70
POA3240,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,5,0,4,43,14,0,49,3,26,0,26,0,60,12,231
POA3241,0,0,0,34,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,3,6,11,84,20,4,65,14,32,3,30,8,113,22,395
POA3242,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,20,3,8,3,5,3,40,3,116
POA3243,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,18,3,0,14,0,6,0,7,0,10,5,68
