POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA2661,50,56,69,23,6,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,22,3,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2663,70,95,232,196,198,182,64,13,0,1048,0,4,8,6,8,3,10,0,0,34,0,0,0,0,0,0,0,0,0,0,6,10,17,10,9,8,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,18,0,0,0,3,0,0,0,0,0,12,15,5,12,19,19,21,0,0,0,90,14,10,3,6,17,10,5,0,0,62,0,0,9,4,0,3,4,0,0,27,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,11,0,0,3,5,3,3,0,0,0,27,0,7,5,4,4,11,0,0,0,36,3,6,22,34,20,23,3,0,0,112,5,8,24,25,25,17,6,0,0,114,3,14,33,41,56,64,14,0,0,224,0,0,0,0,0,0,0,0,0,6,5,4,7,0,4,3,0,0,0,26
POA2665,29,29,59,80,89,119,70,17,7,491,3,0,10,17,18,32,24,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,9,5,0,0,3,5,10,0,0,0,26,5,0,10,0,3,6,4,0,0,29,0,3,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,13,0,0,5,0,7,3,0,0,0,13,0,0,0,5,0,0,0,0,0,13,0,0,16,18,16,14,8,0,0,77,0,3,7,10,21,13,4,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
POA2666,101,113,204,214,248,274,127,26,0,1307,3,13,10,16,30,35,28,7,0,142,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,0,26,0,3,4,0,0,0,0,0,0,9,0,0,3,7,3,5,3,0,0,14,0,0,3,5,5,0,0,0,0,17,15,7,25,20,24,30,12,0,0,132,37,14,19,7,14,19,0,0,0,113,0,0,3,3,4,11,4,0,0,23,0,0,0,0,5,0,0,0,0,0,0,4,4,7,4,7,0,0,0,22,0,5,3,0,5,0,0,0,0,14,7,11,17,12,12,9,3,0,0,66,0,0,5,9,11,8,0,0,0,35,0,0,10,9,12,15,0,0,0,50,4,11,29,44,58,43,9,0,0,192,9,15,46,48,66,62,23,0,0,259,0,0,0,0,7,4,0,0,0,15,6,5,12,6,10,4,3,0,0,45
POA2668,0,11,4,8,22,22,7,0,0,76,0,0,0,5,5,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2669,14,27,59,59,82,95,40,13,4,398,4,6,6,17,31,27,19,3,0,110,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,0,0,0,15,0,0,0,3,5,3,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,4,4,3,0,0,0,0,0,14,0,3,16,22,13,11,3,0,0,64,0,7,3,4,6,3,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
POA2671,57,72,201,190,162,192,76,19,8,980,0,0,11,15,26,7,14,5,0,76,4,10,24,17,11,3,0,0,0,67,5,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,9,9,0,0,0,0,0,18,0,0,5,4,0,3,0,0,0,16,21,8,23,20,22,22,9,0,0,112,22,10,11,13,14,18,5,0,0,100,0,0,0,5,12,0,0,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,5,3,3,0,0,0,14,0,0,0,4,0,0,0,0,0,6,4,6,9,8,5,3,4,0,0,32,0,4,0,3,4,7,0,0,0,25,3,0,13,4,16,5,3,0,0,45,4,15,30,38,23,15,3,0,0,139,4,13,39,34,35,28,8,0,0,155,3,0,0,0,0,4,0,0,0,5,0,8,5,4,3,4,0,0,0,24
POA2672,12,17,52,67,57,60,41,9,0,306,0,6,5,4,4,10,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,8,3,3,9,5,0,0,0,22,0,3,0,8,6,3,0,0,0,24,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,3,5,3,5,3,0,0,16,0,0,3,0,0,0,0,0,0,4,5,7,12,20,9,10,3,0,0,70,4,8,8,8,13,5,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,9
POA2675,21,39,150,81,77,89,30,6,0,490,3,11,17,17,19,16,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,7,0,0,9,6,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,8,0,4,8,0,0,0,19,6,10,10,4,5,8,0,0,0,34,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,3,0,0,0,0,19,0,0,7,0,4,4,0,0,0,17,0,3,6,13,11,5,3,0,0,45,0,10,17,11,10,14,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2678,13,38,8,0,0,0,0,0,0,62,3,12,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,27,9,20,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,20,5,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,6
POA2680,428,580,1513,1336,1225,1142,431,71,10,6737,5,13,78,74,84,75,44,12,8,399,0,0,0,0,0,0,0,0,0,5,33,59,251,187,169,111,20,3,0,830,0,0,11,13,12,4,0,0,0,37,0,10,23,14,23,14,13,0,0,103,3,4,23,16,21,19,12,0,0,103,184,82,127,111,139,125,34,0,0,810,80,54,77,50,52,58,14,6,0,385,0,10,16,11,18,25,7,0,0,91,8,5,7,7,3,0,0,0,0,25,7,8,22,29,26,16,4,0,0,105,0,6,7,5,9,11,0,0,0,42,9,26,79,43,48,42,15,0,0,264,3,7,46,43,30,38,7,0,0,183,5,10,60,60,62,42,3,0,0,247,13,32,133,150,175,113,36,3,0,653,20,93,262,287,244,219,53,3,0,1193,15,5,11,12,3,7,0,0,0,50,20,23,60,42,26,28,12,0,0,215
POA2681,57,43,94,87,105,89,37,11,0,521,0,7,4,0,8,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7,9,13,3,18,18,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12,13,4,10,4,13,9,0,0,0,52,3,5,5,0,9,0,0,0,0,18,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,13,0,3,4,0,5,5,3,0,0,23,0,0,3,3,7,3,0,0,0,21,0,4,7,13,11,12,3,0,0,48,3,6,14,11,31,12,3,4,0,87,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,0,18
POA2700,43,71,173,174,203,216,93,9,0,992,0,6,9,11,3,21,8,7,0,60,0,0,0,0,0,0,0,0,0,0,8,5,11,13,8,11,0,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,7,6,0,0,20,0,0,0,0,0,4,0,0,0,13,18,7,9,15,21,29,0,0,0,109,22,10,7,18,18,17,6,0,0,93,0,0,0,4,4,8,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,3,4,7,3,0,0,0,14,0,0,4,4,6,0,0,0,0,14,0,0,7,3,3,4,3,0,0,30,0,0,0,5,10,8,0,0,0,26,0,0,18,18,15,11,4,0,0,62,0,9,26,46,41,26,0,0,0,151,0,15,38,43,39,54,10,0,0,207,0,0,0,0,0,0,0,0,0,4,0,3,8,4,10,3,0,0,0,34
POA2701,47,42,106,115,109,98,53,11,3,590,0,5,3,0,10,11,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,0,0,0,11,12,10,7,5,8,5,4,0,0,61,21,10,5,10,4,7,0,0,0,58,0,0,0,3,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,6,5,6,4,0,0,0,26,0,0,3,0,4,3,0,0,0,12,0,0,19,17,10,16,0,0,0,63,0,3,21,23,30,19,3,0,0,106,0,6,28,26,33,22,4,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,0,0,19
POA2702,11,13,25,26,40,32,18,9,0,178,0,0,0,5,5,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,14,0,6,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,8,8,6,4,0,0,0,16,0,5,3,7,9,10,0,0,0,31,5,0,9,10,0,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
POA2703,27,10,25,22,32,22,9,0,0,147,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,12,11,4,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,9,0,0,0,28,0,0,9,0,7,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2705,180,225,501,439,504,489,153,31,6,2532,0,9,28,20,32,36,7,5,0,151,0,0,0,5,0,0,0,0,0,12,24,23,50,51,42,35,5,0,0,236,0,0,0,3,5,5,0,0,0,25,0,0,12,7,3,9,5,0,0,36,8,10,7,6,10,4,4,0,0,37,41,26,40,43,43,42,17,0,0,252,48,16,32,18,16,15,0,0,0,144,0,0,0,7,9,11,5,0,0,43,0,0,4,5,0,0,0,0,0,10,0,0,15,11,6,4,0,0,0,42,0,4,4,4,8,0,0,0,0,18,0,3,12,18,18,10,4,0,0,66,4,11,22,14,17,24,3,0,0,87,0,16,19,23,27,30,5,0,0,123,4,20,79,91,97,101,22,4,0,412,13,37,85,83,86,80,14,0,0,402,0,0,0,0,4,0,0,0,0,13,6,9,24,14,18,8,3,0,0,84
POA2706,11,16,54,46,47,56,17,6,0,257,0,0,3,3,3,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,0,0,0,20,4,3,6,6,0,12,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,4,4,3,0,0,0,10,0,0,0,0,0,3,4,0,0,8,0,3,4,5,3,9,0,0,0,22,3,6,8,12,14,5,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA2707,12,31,54,62,56,85,35,8,0,345,0,3,7,17,24,34,3,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,0,0,7,0,0,4,5,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,10,6,3,3,4,4,0,0,0,0,25,0,0,0,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,5,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,4,9,12,10,16,0,0,0,56,0,3,5,3,13,8,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2710,122,147,361,356,427,471,224,48,5,2160,10,12,32,32,37,36,30,11,0,195,0,0,0,0,0,0,0,0,0,0,4,6,9,7,9,8,6,0,0,45,3,3,9,4,14,3,0,0,0,31,0,0,5,0,11,11,0,0,0,32,0,0,7,5,9,3,3,0,0,27,47,11,39,35,38,58,11,0,0,245,40,23,31,14,21,29,15,0,0,176,0,0,3,6,11,11,9,0,0,40,0,3,0,0,0,0,0,0,0,11,0,5,6,7,14,9,0,0,0,43,0,0,0,0,8,3,4,0,0,14,0,0,14,14,18,20,10,0,0,73,0,4,10,12,16,10,0,0,0,58,0,10,22,24,32,21,0,0,0,116,0,16,33,66,78,74,11,0,0,288,17,37,108,97,126,132,37,3,0,554,0,0,5,8,3,0,0,0,0,23,0,4,11,10,9,8,3,0,0,53
POA2711,34,70,143,114,141,204,75,14,0,796,8,7,17,8,30,26,19,11,0,124,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,9,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,14,0,3,0,0,3,4,0,0,0,8,10,8,13,9,23,16,8,0,0,83,6,7,6,3,10,18,0,0,0,57,0,0,4,3,0,4,0,0,0,19,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,5,0,0,0,19,0,0,0,3,4,12,0,0,0,31,0,0,15,11,6,11,3,0,0,44,0,7,17,20,33,21,10,0,0,110,0,13,18,17,17,18,4,0,0,89,0,0,0,0,0,5,0,0,0,8,3,7,7,0,6,6,0,0,0,18
POA2712,16,19,41,53,61,63,34,8,0,290,0,4,5,11,3,11,12,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,8,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,6,0,3,5,5,3,0,0,18,3,0,4,0,3,9,0,0,0,22,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,6,4,0,0,6,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,8,5,6,7,0,0,0,23,0,0,6,12,18,15,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,14
POA2713,33,41,88,90,123,129,80,26,3,618,7,7,14,12,17,25,20,4,0,106,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,3,4,0,3,0,0,0,20,11,3,7,12,6,9,8,0,0,55,9,3,4,4,11,4,7,0,0,35,0,0,0,0,0,5,0,0,0,11,0,6,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,18,0,0,0,5,0,6,0,0,0,14,0,0,3,3,0,0,0,0,0,11,0,6,10,16,19,29,11,0,0,87,3,3,27,18,27,40,10,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
POA2714,25,32,89,90,105,109,57,18,0,531,0,3,5,3,7,3,6,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,8,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,0,0,19,0,0,6,4,0,0,0,0,0,12,7,0,11,13,15,10,3,0,0,64,12,0,7,12,21,12,0,6,0,64,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,5,3,5,4,0,0,0,24,3,0,4,0,3,3,0,0,0,15,0,0,4,12,3,3,0,0,0,23,0,0,8,9,14,14,5,0,0,55,0,0,16,13,14,27,14,0,0,95,0,0,0,0,0,0,0,0,0,8,0,0,5,6,3,4,0,0,0,15
POA2715,22,37,53,45,62,81,37,0,6,336,4,0,4,6,12,13,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,7,4,5,7,0,0,0,27,4,4,8,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,5,4,9,9,0,0,0,19,0,6,10,10,11,8,3,0,0,40,0,0,13,3,18,14,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2716,16,11,48,34,39,49,26,4,0,234,0,4,4,4,6,8,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,9,4,0,0,27,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,5,0,6,7,0,0,0,21,0,0,6,5,6,6,0,0,0,20,0,0,7,5,8,7,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2717,20,24,22,37,42,55,13,4,0,217,0,0,0,4,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,7,3,0,0,0,24,4,4,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,3,10,0,0,0,0,9,0,0,0,11,3,6,3,0,0,25,0,0,7,5,17,10,0,0,0,30,0,3,0,0,3,7,0,0,0,8,0,0,0,0,0,0,0,0,0,6
